period,flow,sector,hs6,primaryValue,quantity_kg
2025-05,Export,iron_steel_72,720211,2586,228
2025-05,Export,iron_steel_72,720241,10916,19148
2025-05,Export,iron_steel_72,720510,598728,139608
2025-05,Export,iron_steel_72,720521,1179965,515581
2025-05,Export,iron_steel_72,720529,746805,401568
2025-05,Export,iron_steel_72,720610,4158,323
2025-05,Export,iron_steel_72,720826,4250,4503
2025-05,Export,iron_steel_72,720854,33527,8946
2025-05,Export,iron_steel_72,720890,14052,5041
2025-05,Export,iron_steel_72,720918,62962,9659
2025-05,Export,iron_steel_72,720925,4877,1316
2025-05,Export,iron_steel_72,721012,91900,104011
2025-05,Export,iron_steel_72,721020,8851,416
2025-05,Export,iron_steel_72,721030,15323,9235
2025-05,Export,iron_steel_72,721049,270562,198738
2025-05,Export,iron_steel_72,721050,51523,2495
2025-05,Export,iron_steel_72,721090,2655768,55320
2025-05,Export,iron_steel_72,721250,1367721,129293
2025-05,Export,iron_steel_72,721260,163420,47179
2025-05,Export,iron_steel_72,721550,53732,44850
2025-05,Export,iron_steel_72,721590,135695,41171
2025-05,Export,iron_steel_72,721621,8207,6408
2025-05,Export,iron_steel_72,721631,8287,4214
2025-05,Export,iron_steel_72,721633,3783,2176
2025-05,Export,iron_steel_72,721640,86967,56264
2025-05,Export,iron_steel_72,721691,74935,44993
2025-05,Export,iron_steel_72,721699,281820,20422
2025-05,Export,iron_steel_72,721710,234989,75841
2025-05,Export,iron_steel_72,721720,3330,1762
2025-05,Export,iron_steel_72,721810,777785,36189
2025-05,Export,iron_steel_72,722100,660983,21200
2025-05,Export,iron_steel_72,722300,3047549,58083
2025-05,Export,iron_steel_72,722410,2017898,318700
2025-05,Export,iron_steel_72,722511,1085826,385432
2025-05,Export,iron_steel_72,722530,58173,33305
2025-05,Export,iron_steel_72,722550,15806,9433
2025-05,Export,iron_steel_73,730110,8277,15
2025-05,Export,iron_steel_73,730120,670324,69739
2025-05,Export,iron_steel_73,730210,57397,19493
2025-05,Export,iron_steel_73,730290,6179,975
2025-05,Export,iron_steel_73,730300,36382,674
2025-05,Export,iron_steel_73,730419,455778,405695
2025-05,Export,iron_steel_73,730439,589959,607235
2025-05,Export,iron_steel_73,730590,185410,13677
2025-05,Export,iron_steel_73,730619,20406,2859
2025-05,Export,iron_steel_73,730630,392534,76649
2025-05,Export,iron_steel_73,730721,1249323,5625
2025-05,Export,iron_steel_73,730791,98799,8177
2025-05,Export,iron_steel_73,730810,4750,1222
2025-05,Export,iron_steel_73,730830,103500,4195
2025-05,Export,iron_steel_73,730840,533573,151178
2025-05,Export,iron_steel_73,730890,1788121,282417
2025-05,Export,iron_steel_73,730900,211067,32496
2025-05,Export,iron_steel_73,731010,935750,18029
2025-05,Export,iron_steel_73,731021,2938625,1595136
2025-05,Export,iron_steel_73,731029,1128242,29518
2025-05,Export,iron_steel_73,731100,3956949,370894
2025-05,Export,iron_steel_73,731815,18028603,774807
2025-05,Export,iron_steel_73,731816,11599382,153776
2025-05,Export,iron_steel_73,731822,2179948,189032
2025-05,Export,iron_steel_73,731823,6026921,290659
2025-05,Export,iron_steel_73,732690,36157263,1710882
2025-06,Export,aluminum_76,760110,15111,14721
2025-06,Export,aluminum_76,760120,2099650,302459
2025-06,Export,aluminum_76,760310,305178,30535
2025-06,Export,aluminum_76,760320,13628,656
2025-06,Export,aluminum_76,760410,139710,9280
2025-06,Export,aluminum_76,760421,135586,14852
2025-06,Export,aluminum_76,760429,3493316,314396
2025-06,Export,aluminum_76,760519,56402,3579
2025-06,Export,aluminum_76,760521,746831,5678
2025-06,Export,aluminum_76,760529,103386,8501
2025-06,Export,aluminum_76,760611,116828,23373
2025-06,Export,aluminum_76,760612,8478576,466094
2025-06,Export,aluminum_76,760691,2923,10
2025-06,Export,aluminum_76,760692,160066,23036
2025-06,Export,aluminum_76,760711,62765,3788
2025-06,Export,aluminum_76,760719,594833,21865
2025-06,Export,aluminum_76,760720,2042426,195677
2025-06,Export,aluminum_76,760810,34523,2897
2025-06,Export,aluminum_76,760820,1068993,102215
2025-06,Export,aluminum_76,760900,1624375,47711
2025-06,Export,aluminum_76,761010,242111,5469
2025-06,Export,aluminum_76,761100,58894,1131
2025-06,Export,aluminum_76,761290,967122,137304
2025-06,Export,aluminum_76,761300,1792263,24847
2025-06,Export,aluminum_76,761610,2613205,30959
2025-06,Export,aluminum_76,761691,110735,8614
2025-06,Export,aluminum_76,761699,14292193,301998
2025-06,Export,cement_2523,250700,13261647,25729786
2025-06,Export,cement_2523,252321,15506,22900
2025-06,Export,cement_2523,252329,2793,9144
2025-06,Export,cement_2523,252390,9458,11172
2025-06,Export,fertilizers,280800,53519,10176
2025-06,Export,fertilizers,281410,2500000,25000000
2025-06,Export,fertilizers,281420,663585,363472
2025-06,Export,fertilizers,283421,7128,1412
2025-06,Export,fertilizers,310210,382924,368000
2025-06,Export,fertilizers,310221,200653,211596
2025-06,Export,fertilizers,310260,2940,1000
2025-06,Export,fertilizers,310280,11724586,44750856
2025-06,Export,fertilizers,310290,48551,12093
2025-06,Export,fertilizers,310510,28770,9752
2025-06,Export,fertilizers,310520,354633,1317332
2025-06,Export,fertilizers,310590,697180,104252
2025-06,Export,hydrogen_2804,280410,53275,36517
2025-06,Export,iron_steel_72,720510,54504,45886
2025-06,Export,iron_steel_72,720521,455099,80589
2025-06,Export,iron_steel_72,720529,831123,451677
2025-06,Export,iron_steel_72,720836,14265,17210
2025-06,Export,iron_steel_72,720839,49833,55285
2025-06,Export,iron_steel_72,720851,41991,41510
2025-06,Export,iron_steel_72,720890,3642,1499
2025-06,Export,iron_steel_72,721012,36000,102803
2025-06,Export,iron_steel_72,721020,65918,2380
2025-06,Export,iron_steel_72,721050,53535,2473
2025-06,Export,iron_steel_72,721061,7585,465
2025-06,Export,iron_steel_72,721070,26640,17846
2025-06,Export,iron_steel_72,721240,39207,14337
2025-06,Export,iron_steel_72,721250,348364,18843
2025-06,Export,iron_steel_72,721260,53488,13059
2025-06,Export,iron_steel_72,721510,43259,19854
2025-06,Export,iron_steel_72,721550,51165,20323
2025-06,Export,iron_steel_72,721590,44867,10967
2025-06,Export,iron_steel_72,721633,31300,10331
2025-06,Export,iron_steel_72,721640,12756,9660
2025-06,Export,iron_steel_72,721650,4300,657
2025-06,Export,iron_steel_72,721691,345923,74526
2025-06,Export,iron_steel_72,721699,9060,336
2025-06,Export,iron_steel_72,721710,213538,74328
2025-06,Export,iron_steel_72,721720,2780,472
2025-06,Export,iron_steel_72,721810,363149,37828
2025-06,Export,iron_steel_72,721931,3290,172
2025-06,Export,iron_steel_72,722100,333245,13962
2025-06,Export,iron_steel_72,722300,4243107,77710
2025-06,Export,iron_steel_72,722410,1156788,194020
2025-06,Export,iron_steel_72,722511,482568,182251
2025-06,Export,iron_steel_72,722550,10383,7145
2025-06,Export,iron_steel_73,730110,41956,1318
2025-06,Export,iron_steel_73,730120,1485803,121247
2025-06,Export,iron_steel_73,730210,83976,19306
2025-06,Export,iron_steel_73,730290,44660,5273
2025-06,Export,iron_steel_73,730419,419447,196711
2025-06,Export,iron_steel_73,730439,14346,4456
2025-06,Export,iron_steel_73,730539,2890,1014
2025-06,Export,iron_steel_73,730590,40668,207
2025-06,Export,iron_steel_73,730619,29896,1604
2025-06,Export,iron_steel_73,730630,342686,78697
2025-06,Export,iron_steel_73,730721,1217076,6070
2025-06,Export,iron_steel_73,730791,226457,10109
2025-06,Export,iron_steel_73,730810,1334402,256419
2025-06,Export,iron_steel_73,730830,275337,21401
2025-06,Export,iron_steel_73,730840,507070,140065
2025-06,Export,iron_steel_73,730890,3492455,498617
2025-06,Export,iron_steel_73,730900,2402671,77685
2025-06,Export,iron_steel_73,731010,488808,43635
2025-06,Export,iron_steel_73,731021,1463960,793351
2025-06,Export,iron_steel_73,731029,1332383,65414
2025-06,Export,iron_steel_73,731100,4278734,420998
2025-06,Export,iron_steel_73,731815,13412447,543065
2025-06,Export,iron_steel_73,731816,6250931,86208
2025-06,Export,iron_steel_73,731822,2214935,176785
2025-06,Export,iron_steel_73,731823,5836112,260050
2025-06,Export,iron_steel_73,732690,36814802,1733554
2025-07,Export,aluminum_76,760110,12322,4312
2025-07,Export,aluminum_76,760120,2399801,544229
2025-07,Export,aluminum_76,760310,506275,38541
2025-07,Export,aluminum_76,760320,202987,48811
2025-07,Export,aluminum_76,760410,174490,35689
2025-07,Export,aluminum_76,760421,161059,18409
2025-07,Export,aluminum_76,760429,4704617,347764
2025-07,Export,aluminum_76,760529,148654,9724
2025-07,Export,aluminum_76,760611,693408,79415
2025-07,Export,aluminum_76,760612,6625813,382515
2025-07,Export,aluminum_76,760691,786326,12755
2025-07,Export,aluminum_76,760692,61510,2454
2025-07,Export,aluminum_76,760711,65442,7517
2025-07,Export,aluminum_76,760719,627252,27105
2025-07,Export,aluminum_76,760720,1066855,109104
2025-07,Export,aluminum_76,760810,173637,7795
2025-07,Export,aluminum_76,760820,816297,58961
2025-07,Export,aluminum_76,760900,1916598,42848
2025-07,Export,aluminum_76,761010,98458,9427
2025-07,Export,aluminum_76,761100,35975,953
2025-07,Export,aluminum_76,761290,611495,103822
2025-07,Export,aluminum_76,761300,2398398,30330
2025-07,Export,aluminum_76,761490,18609,503
2025-07,Export,aluminum_76,761610,3369766,34993
2025-07,Export,aluminum_76,761691,177550,10005
2025-07,Export,aluminum_76,761699,16463852,370164
2025-07,Export,cement_2523,250700,13357272,30898654
2025-07,Export,cement_2523,252329,882559,5489895
2025-07,Export,cement_2523,252390,25398,214225
2025-07,Export,fertilizers,280800,33160,9894
2025-07,Export,fertilizers,281410,18104008,74565761
2025-07,Export,fertilizers,281420,349614,170734
2025-07,Export,fertilizers,283421,6811,2824
2025-07,Export,fertilizers,310210,637888,716000
2025-07,Export,fertilizers,310221,308207,438400
2025-07,Export,fertilizers,310280,21530931,84306948
2025-07,Export,fertilizers,310290,49235,13203
2025-07,Export,fertilizers,310510,45746,18205
2025-07,Export,fertilizers,310520,312438,241752
2025-07,Export,fertilizers,310559,19656,12294
2025-07,Export,fertilizers,310590,48375,8375
2025-07,Export,hydrogen_2804,280410,134582,85103
2025-07,Export,iron_steel_72,260112,3300000,33000000
2025-07,Export,iron_steel_72,720211,2585,229
2025-07,Export,iron_steel_72,720510,235738,603
2025-07,Export,iron_steel_72,720521,723285,226708
2025-07,Export,iron_steel_72,720529,489172,228878
2025-07,Export,iron_steel_72,720836,3869,0
2025-07,Export,iron_steel_72,720851,13660,11655
2025-07,Export,iron_steel_72,720852,70138,24121
2025-07,Export,iron_steel_72,720853,9257,3209
2025-07,Export,iron_steel_72,720854,3058,992
2025-07,Export,iron_steel_72,720890,5463,3109
2025-07,Export,iron_steel_72,720926,3009,284
2025-07,Export,iron_steel_72,720927,3286,2440
2025-07,Export,iron_steel_72,721020,26010,1213
2025-07,Export,iron_steel_72,721049,89197,65514
2025-07,Export,iron_steel_72,721061,57000,0
2025-07,Export,iron_steel_72,721069,21000,15114
2025-07,Export,iron_steel_72,721090,1784562,14017
2025-07,Export,iron_steel_72,721240,5957,2901
2025-07,Export,iron_steel_72,721250,449807,28084
2025-07,Export,iron_steel_72,721260,227301,47372
2025-07,Export,iron_steel_72,721391,4082,40
2025-07,Export,iron_steel_72,721399,3679,4000
2025-07,Export,iron_steel_72,721590,96348,27457
2025-07,Export,iron_steel_72,721631,70600,59579
2025-07,Export,iron_steel_72,721633,11515,4952
2025-07,Export,iron_steel_72,721691,213068,78256
2025-07,Export,iron_steel_72,721699,3835,55
2025-07,Export,iron_steel_72,721710,244439,81121
2025-07,Export,iron_steel_72,721810,288677,1644
2025-07,Export,iron_steel_72,722100,365744,26681
2025-07,Export,iron_steel_72,722300,2304077,48441
2025-07,Export,iron_steel_72,722410,708706,117904
2025-07,Export,iron_steel_72,722511,1634004,584332
2025-07,Export,iron_steel_72,722550,5824,1000
2025-07,Export,iron_steel_73,730110,10004,71
2025-07,Export,iron_steel_73,730120,1765817,165180
2025-07,Export,iron_steel_73,730210,19889,2320
2025-07,Export,iron_steel_73,730419,111625,24246
2025-07,Export,iron_steel_73,730439,138981,40635
2025-07,Export,iron_steel_73,730511,1477145,131260
2025-07,Export,iron_steel_73,730531,3862,1009
2025-07,Export,iron_steel_73,730590,573227,9465
2025-07,Export,iron_steel_73,730630,121940,25258
2025-07,Export,iron_steel_73,730721,971291,3345
2025-07,Export,iron_steel_73,730791,279746,6734
2025-07,Export,iron_steel_73,730810,12233,3145
2025-07,Export,iron_steel_73,730820,57047,16870
2025-07,Export,iron_steel_73,730830,86354,11293
2025-07,Export,iron_steel_73,730840,14943,2904
2025-07,Export,iron_steel_73,730890,2213577,670471
2025-07,Export,iron_steel_73,730900,1116129,48759
2025-07,Export,iron_steel_73,731010,314486,26950
2025-07,Export,iron_steel_73,731021,1752125,956062
2025-07,Export,iron_steel_73,731029,761130,13406
2025-07,Export,iron_steel_73,731100,5638362,297852
2025-07,Export,iron_steel_73,731815,15221132,391189
2025-07,Export,iron_steel_73,731816,9309290,144501
2025-07,Export,iron_steel_73,731822,2940338,225075
2025-07,Export,iron_steel_73,731823,5834628,288458
2025-07,Export,iron_steel_73,732690,38660446,1503191
2025-08,Export,aluminum_76,760110,18363,11321
2025-08,Export,aluminum_76,760120,3019094,586229
2025-08,Export,aluminum_76,760310,1244780,168321
2025-08,Export,aluminum_76,760320,15392,12505
2025-08,Export,aluminum_76,760410,203867,28188
2025-08,Export,aluminum_76,760421,142000,14042
2025-08,Export,aluminum_76,760429,6194502,431629
2025-08,Export,aluminum_76,760519,4567,399
2025-08,Export,aluminum_76,760521,807710,0
2025-08,Export,aluminum_76,760529,337021,23310
2025-08,Export,aluminum_76,760611,24464,618
2025-08,Export,aluminum_76,760612,6226393,324630
2025-08,Export,aluminum_76,760691,10771,205
2025-08,Export,aluminum_76,760692,114954,10545
2025-08,Export,aluminum_76,760711,59815,9332
2025-08,Export,aluminum_76,760719,546852,19985
2025-08,Export,aluminum_76,760720,1057856,83288
2025-08,Export,aluminum_76,760810,64901,2308
2025-08,Export,aluminum_76,760820,757882,66298
2025-08,Export,aluminum_76,760900,1489673,28225
2025-08,Export,aluminum_76,761010,78942,2766
2025-08,Export,aluminum_76,761100,7800,18
2025-08,Export,aluminum_76,761290,1324960,284601
2025-08,Export,aluminum_76,761300,1922230,22307
2025-08,Export,aluminum_76,761490,22971,30
2025-08,Export,aluminum_76,761610,3491636,40699
2025-08,Export,aluminum_76,761691,79398,1844
2025-08,Export,aluminum_76,761699,19329231,350982
2025-08,Export,cement_2523,250700,12709128,24845181
2025-08,Export,cement_2523,252321,10493,6956
2025-08,Export,cement_2523,252329,13349,83025
2025-08,Export,fertilizers,280800,8735,553
2025-08,Export,fertilizers,281410,11314339,26521510
2025-08,Export,fertilizers,281420,370125,203921
2025-08,Export,fertilizers,283421,118400,24460
2025-08,Export,fertilizers,310210,558083,701378
2025-08,Export,fertilizers,310221,84776,23842
2025-08,Export,fertilizers,310280,9151000,46024194
2025-08,Export,fertilizers,310290,43936,16416
2025-08,Export,fertilizers,310510,65361,7995
2025-08,Export,fertilizers,310520,530897,283033
2025-08,Export,fertilizers,310590,592111,91366
2025-08,Export,iron_steel_72,260112,10917280,80784000
2025-08,Export,iron_steel_72,720310,9723,91080
2025-08,Export,iron_steel_72,720390,36152474,101843750
2025-08,Export,iron_steel_72,720510,1838420,23889
2025-08,Export,iron_steel_72,720521,1107625,352961
2025-08,Export,iron_steel_72,720529,1290094,592731
2025-08,Export,iron_steel_72,720810,4740,4423
2025-08,Export,iron_steel_72,720851,18811,16051
2025-08,Export,iron_steel_72,720852,6490,1099
2025-08,Export,iron_steel_72,720890,110435,49668
2025-08,Export,iron_steel_72,720918,34996,5312
2025-08,Export,iron_steel_72,720926,6120,850
2025-08,Export,iron_steel_72,721020,60702,1438
2025-08,Export,iron_steel_72,721049,296800,217996
2025-08,Export,iron_steel_72,721050,40655,47020
2025-08,Export,iron_steel_72,721061,3420,100
2025-08,Export,iron_steel_72,721069,10235,7366
2025-08,Export,iron_steel_72,721090,75976,19282
2025-08,Export,iron_steel_72,721230,9230,5089
2025-08,Export,iron_steel_72,721240,9046,723
2025-08,Export,iron_steel_72,721250,641841,62329
2025-08,Export,iron_steel_72,721260,90336,25818
2025-08,Export,iron_steel_72,721510,41867,12558
2025-08,Export,iron_steel_72,721590,80878,15835
2025-08,Export,iron_steel_72,721610,5578,2583
2025-08,Export,iron_steel_72,721650,2553,383
2025-08,Export,iron_steel_72,721691,45935,17096
2025-08,Export,iron_steel_72,721699,117010,15298
2025-08,Export,iron_steel_72,721710,512588,206975
2025-08,Export,iron_steel_72,721720,10545,4521
2025-08,Export,iron_steel_72,721810,1096198,76699
2025-08,Export,iron_steel_72,722100,592701,13372
2025-08,Export,iron_steel_72,722300,1821272,30409
2025-08,Export,iron_steel_72,722410,1201046,208173
2025-08,Export,iron_steel_72,722511,1053460,480477
2025-08,Export,iron_steel_72,722550,16270,4428
2025-08,Export,iron_steel_73,730110,14230,1082
2025-08,Export,iron_steel_73,730120,2309252,251537
2025-08,Export,iron_steel_73,730210,67899,16029
2025-08,Export,iron_steel_73,730300,3123,3
2025-08,Export,iron_steel_73,730419,1283777,1709433
2025-08,Export,iron_steel_73,730439,25910,6909
2025-08,Export,iron_steel_73,730590,97811,3281
2025-08,Export,iron_steel_73,730619,95246,38416
2025-08,Export,iron_steel_73,730630,146229,30487
2025-08,Export,iron_steel_73,730721,1562283,4534
2025-08,Export,iron_steel_73,730791,425947,7800
2025-08,Export,iron_steel_73,730810,11971,3078
2025-08,Export,iron_steel_73,730820,4000,255
2025-08,Export,iron_steel_73,730830,209022,19649
2025-08,Export,iron_steel_73,730840,617249,103285
2025-08,Export,iron_steel_73,730890,2190733,600827
2025-08,Export,iron_steel_73,730900,2690124,145323
2025-08,Export,iron_steel_73,731010,206425,5652
2025-08,Export,iron_steel_73,731021,1850150,1012865
2025-08,Export,iron_steel_73,731029,584050,20471
2025-08,Export,iron_steel_73,731100,2566724,189863
2025-08,Export,iron_steel_73,731815,15035315,453002
2025-08,Export,iron_steel_73,731816,7844506,106022
2025-08,Export,iron_steel_73,731822,3337730,236799
2025-08,Export,iron_steel_73,731823,5230937,191753
2025-08,Export,iron_steel_73,732690,36928698,1692844
2025-09,Export,aluminum_76,760110,23026,14995
2025-09,Export,aluminum_76,760120,4538192,803935
2025-09,Export,aluminum_76,760310,515471,51432
2025-09,Export,aluminum_76,760320,16902,2368
2025-09,Export,aluminum_76,760410,116965,866
2025-09,Export,aluminum_76,760421,259723,13958
2025-09,Export,aluminum_76,760429,6530723,453159
2025-09,Export,aluminum_76,760521,1067431,20237
2025-09,Export,aluminum_76,760529,113522,8826
2025-09,Export,aluminum_76,760611,28086,341
2025-09,Export,aluminum_76,760612,5515468,264570
2025-09,Export,aluminum_76,760691,32129,0
2025-09,Export,aluminum_76,760692,82641,4009
2025-09,Export,aluminum_76,760711,84143,6474
2025-09,Export,aluminum_76,760719,196169,7587
2025-09,Export,aluminum_76,760720,931206,66438
2025-09,Export,aluminum_76,760810,47053,2223
2025-09,Export,aluminum_76,760820,1197662,103355
2025-09,Export,aluminum_76,760900,1690875,23774
2025-09,Export,aluminum_76,761010,189850,9909
2025-09,Export,aluminum_76,761210,27885,626
2025-09,Export,aluminum_76,761290,912703,104830
2025-09,Export,aluminum_76,761300,2005416,22725
2025-09,Export,aluminum_76,761490,2950,252
2025-09,Export,aluminum_76,761610,3571774,27440
2025-09,Export,aluminum_76,761691,95517,8753
2025-09,Export,aluminum_76,761699,12585725,262890
2025-09,Export,cement_2523,250700,13321513,37258715
2025-09,Export,cement_2523,252329,5091,32800
2025-09,Export,cement_2523,252390,4200,1025
2025-09,Export,fertilizers,280800,33160,9649
2025-09,Export,fertilizers,281410,10810219,23787884
2025-09,Export,fertilizers,281420,603445,322436
2025-09,Export,fertilizers,283421,11454,2824
2025-09,Export,fertilizers,310210,224648,212999
2025-09,Export,fertilizers,310221,185855,138648
2025-09,Export,fertilizers,310230,3332590,12436810
2025-09,Export,fertilizers,310280,23440790,89012405
2025-09,Export,fertilizers,310290,52295,23462
2025-09,Export,fertilizers,310510,76841,22814
2025-09,Export,fertilizers,310520,439882,181409
2025-09,Export,fertilizers,310540,1214398,3299996
2025-09,Export,fertilizers,310559,49785,13274
2025-09,Export,fertilizers,310590,3272700,3465793
2025-09,Export,hydrogen_2804,280410,53275,36514
2025-09,Export,iron_steel_72,260112,8063500,80635000
2025-09,Export,iron_steel_72,720110,205776,31341
2025-09,Export,iron_steel_72,720510,126459,24186
2025-09,Export,iron_steel_72,720521,1020495,318702
2025-09,Export,iron_steel_72,720529,355256,164125
2025-09,Export,iron_steel_72,720610,8786,363
2025-09,Export,iron_steel_72,720826,3023,2636
2025-09,Export,iron_steel_72,720836,4193,4686
2025-09,Export,iron_steel_72,720838,133814,125151
2025-09,Export,iron_steel_72,720851,42380,33863
2025-09,Export,iron_steel_72,720852,73345,63402
2025-09,Export,iron_steel_72,720853,4975,665
2025-09,Export,iron_steel_72,720890,8995,4361
2025-09,Export,iron_steel_72,720918,60370,9346
2025-09,Export,iron_steel_72,720925,3785,2823
2025-09,Export,iron_steel_72,720926,21995,5867
2025-09,Export,iron_steel_72,721012,18000,47799
2025-09,Export,iron_steel_72,721049,60066,50667
2025-09,Export,iron_steel_72,721050,126293,105951
2025-09,Export,iron_steel_72,721061,10200,7859
2025-09,Export,iron_steel_72,721069,3239,2318
2025-09,Export,iron_steel_72,721090,12552,953
2025-09,Export,iron_steel_72,721230,43046,0
2025-09,Export,iron_steel_72,721250,1449599,122685
2025-09,Export,iron_steel_72,721260,68809,19625
2025-09,Export,iron_steel_72,721391,8159,956
2025-09,Export,iron_steel_72,721510,88720,38271
2025-09,Export,iron_steel_72,721550,3600,1340
2025-09,Export,iron_steel_72,721590,118361,26179
2025-09,Export,iron_steel_72,721631,13921,5840
2025-09,Export,iron_steel_72,721632,4558,1500
2025-09,Export,iron_steel_72,721640,4264,1258
2025-09,Export,iron_steel_72,721691,312052,46290
2025-09,Export,iron_steel_72,721710,90030,60461
2025-09,Export,iron_steel_72,721810,384356,11825
2025-09,Export,iron_steel_72,721911,68754,3194
2025-09,Export,iron_steel_72,722100,356938,6827
2025-09,Export,iron_steel_72,722300,2272493,43446
2025-09,Export,iron_steel_72,722410,1492559,247678
2025-09,Export,iron_steel_72,722511,144920,32673
2025-09,Export,iron_steel_72,722550,2644,371
2025-09,Export,iron_steel_73,730120,1123220,156912
2025-09,Export,iron_steel_73,730210,27638,5216
2025-09,Export,iron_steel_73,730300,8900,2985
2025-09,Export,iron_steel_73,730419,1419655,921921
2025-09,Export,iron_steel_73,730439,292702,61831
2025-09,Export,iron_steel_73,730511,176116,98890
2025-09,Export,iron_steel_73,730590,67912,2069
2025-09,Export,iron_steel_73,730619,115321,24915
2025-09,Export,iron_steel_73,730630,398389,95698
2025-09,Export,iron_steel_73,730721,1042900,2678
2025-09,Export,iron_steel_73,730791,177786,5744
2025-09,Export,iron_steel_73,730820,582791,5251
2025-09,Export,iron_steel_73,730830,276167,24974
2025-09,Export,iron_steel_73,730840,457281,204128
2025-09,Export,iron_steel_73,730890,1128005,262438
2025-09,Export,iron_steel_73,730900,3526271,111463
2025-09,Export,iron_steel_73,731010,1268401,187558
2025-09,Export,iron_steel_73,731021,2071350,1120098
2025-09,Export,iron_steel_73,731029,1213307,63326
2025-09,Export,iron_steel_73,731100,1840826,92961
2025-09,Export,iron_steel_73,731815,15636631,490451
2025-09,Export,iron_steel_73,731816,6396034,68205
2025-09,Export,iron_steel_73,731822,2654839,162830
2025-09,Export,iron_steel_73,731823,6614492,310624
2025-09,Export,iron_steel_73,732690,40925204,1942485
2025-10,Export,aluminum_76,760110,15054,2426
2025-10,Export,aluminum_76,760120,3444740,582875
2025-10,Export,aluminum_76,760310,267283,7525
2025-10,Export,aluminum_76,760320,22709,5738
2025-10,Export,aluminum_76,760410,127253,788
2025-10,Export,aluminum_76,760421,559769,30069
2025-10,Export,aluminum_76,760429,6242795,509595
2025-10,Export,aluminum_76,760511,4097,77
2025-10,Export,aluminum_76,760519,18420,135
2025-10,Export,aluminum_76,760521,1168489,0
2025-10,Export,aluminum_76,760529,61940,6838
2025-10,Export,aluminum_76,760611,162777,15350
2025-10,Export,aluminum_76,760612,4281498,234546
2025-10,Export,aluminum_76,760692,81264,4217
2025-10,Export,aluminum_76,760711,35932,1604
2025-10,Export,aluminum_76,760719,447599,16769
2025-10,Export,aluminum_76,760720,1394887,97702
2025-10,Export,aluminum_76,760810,22372,558
2025-10,Export,aluminum_76,760820,805933,65446
2025-10,Export,aluminum_76,760900,1836143,33485
2025-10,Export,aluminum_76,761010,425080,11055
2025-10,Export,aluminum_76,761100,2711,172
2025-10,Export,aluminum_76,761210,102731,3877
2025-10,Export,aluminum_76,761290,780634,58304
2025-10,Export,aluminum_76,761300,1942845,28463
2025-10,Export,aluminum_76,761410,233165,7810
2025-10,Export,aluminum_76,761610,3205981,23149
2025-10,Export,aluminum_76,761691,91225,8934
2025-10,Export,aluminum_76,761699,17356025,509249
2025-10,Export,cement_2523,250700,10088631,21712122
2025-10,Export,fertilizers,280800,35912,9597
2025-10,Export,fertilizers,281410,11827716,27071330
2025-10,Export,fertilizers,281420,371384,208700
2025-10,Export,fertilizers,283421,5509,1412
2025-10,Export,fertilizers,310210,789348,781715
2025-10,Export,fertilizers,310221,187107,490000
2025-10,Export,fertilizers,310260,37958,104000
2025-10,Export,fertilizers,310280,23919542,85558871
2025-10,Export,fertilizers,310290,58651,23732
2025-10,Export,fertilizers,310510,145342,14815
2025-10,Export,fertilizers,310520,394451,286349
2025-10,Export,fertilizers,310540,385493,1059912
2025-10,Export,fertilizers,310590,1042648,177377
2025-10,Export,hydrogen_2804,280410,52548,18177
2025-10,Export,iron_steel_72,260112,1750000,10075635
2025-10,Export,iron_steel_72,720390,9415,1035
2025-10,Export,iron_steel_72,720510,89771,0
2025-10,Export,iron_steel_72,720521,772120,210127
2025-10,Export,iron_steel_72,720529,516935,265285
2025-10,Export,iron_steel_72,720836,8917,1362
2025-10,Export,iron_steel_72,720839,48567,43408
2025-10,Export,iron_steel_72,720840,16454,18326
2025-10,Export,iron_steel_72,720851,64360,51426
2025-10,Export,iron_steel_72,720852,148955,115618
2025-10,Export,iron_steel_72,720853,7043,1638
2025-10,Export,iron_steel_72,720854,29815,11150
2025-10,Export,iron_steel_72,720890,11650,3348
2025-10,Export,iron_steel_72,720915,16480,11658
2025-10,Export,iron_steel_72,720918,102938,16243
2025-10,Export,iron_steel_72,720925,7700,3358
2025-10,Export,iron_steel_72,720928,2558,3970
2025-10,Export,iron_steel_72,721012,27000,70023
2025-10,Export,iron_steel_72,721020,2997,50
2025-10,Export,iron_steel_72,721049,11299,4680
2025-10,Export,iron_steel_72,721050,92970,107736
2025-10,Export,iron_steel_72,721070,79476,774
2025-10,Export,iron_steel_72,721090,58710,11068
2025-10,Export,iron_steel_72,721210,11228,3980
2025-10,Export,iron_steel_72,721230,3628,587
2025-10,Export,iron_steel_72,721240,13776,6444
2025-10,Export,iron_steel_72,721250,257205,16864
2025-10,Export,iron_steel_72,721260,251292,47127
2025-10,Export,iron_steel_72,721510,58805,8457
2025-10,Export,iron_steel_72,721550,45678,1657
2025-10,Export,iron_steel_72,721590,93927,27195
2025-10,Export,iron_steel_72,721610,7275,1831
2025-10,Export,iron_steel_72,721640,21160,16272
2025-10,Export,iron_steel_72,721650,43946,19917
2025-10,Export,iron_steel_72,721691,36013,12384
2025-10,Export,iron_steel_72,721699,87097,4341
2025-10,Export,iron_steel_72,721710,252329,94758
2025-10,Export,iron_steel_72,721810,579583,60007
2025-10,Export,iron_steel_72,721911,11800,200
